	run ID	name	method	date run	command-line
101	102	59678a2c655d64e78ce47c00e04127c2	ANIm	2023-02-09 21:21:14.431406	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/59678a2c655d64e78ce47c00e04127c2 -o genome_clusters/59678a2c655d64e78ce47c00e04127c2/output -v -l genome_clusters/59678a2c655d64e78ce47c00e04127c2/output.log --name 59678a2c655d64e78ce47c00e04127c2 --labels genome_clusters/59678a2c655d64e78ce47c00e04127c2/labels.txt --classes genome_clusters/59678a2c655d64e78ce47c00e04127c2/classes.txt
102	103	5993b124153311c7031c05991c19e59d	ANIm	2023-02-09 21:21:20.725878	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/5993b124153311c7031c05991c19e59d -o genome_clusters/5993b124153311c7031c05991c19e59d/output -v -l genome_clusters/5993b124153311c7031c05991c19e59d/output.log --name 5993b124153311c7031c05991c19e59d --labels genome_clusters/5993b124153311c7031c05991c19e59d/labels.txt --classes genome_clusters/5993b124153311c7031c05991c19e59d/classes.txt
103	104	5a3408d0ec639aed92b44230cd47bc6d	ANIm	2023-02-09 21:21:40.866080	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/5a3408d0ec639aed92b44230cd47bc6d -o genome_clusters/5a3408d0ec639aed92b44230cd47bc6d/output -v -l genome_clusters/5a3408d0ec639aed92b44230cd47bc6d/output.log --name 5a3408d0ec639aed92b44230cd47bc6d --labels genome_clusters/5a3408d0ec639aed92b44230cd47bc6d/labels.txt --classes genome_clusters/5a3408d0ec639aed92b44230cd47bc6d/classes.txt
104	105	5c4eba2229a4848265721c594daac537	ANIm	2023-02-09 21:26:03.969088	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/5c4eba2229a4848265721c594daac537 -o genome_clusters/5c4eba2229a4848265721c594daac537/output -v -l genome_clusters/5c4eba2229a4848265721c594daac537/output.log --name 5c4eba2229a4848265721c594daac537 --labels genome_clusters/5c4eba2229a4848265721c594daac537/labels.txt --classes genome_clusters/5c4eba2229a4848265721c594daac537/classes.txt
105	106	605acc63d2885e2ac23e74d41101ebb3	ANIm	2023-02-09 21:33:50.466062	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/605acc63d2885e2ac23e74d41101ebb3 -o genome_clusters/605acc63d2885e2ac23e74d41101ebb3/output -v -l genome_clusters/605acc63d2885e2ac23e74d41101ebb3/output.log --name 605acc63d2885e2ac23e74d41101ebb3 --labels genome_clusters/605acc63d2885e2ac23e74d41101ebb3/labels.txt --classes genome_clusters/605acc63d2885e2ac23e74d41101ebb3/classes.txt
106	107	609c6ae5c24fb039a18edc3656767f58	ANIm	2023-02-09 21:34:19.380914	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/609c6ae5c24fb039a18edc3656767f58 -o genome_clusters/609c6ae5c24fb039a18edc3656767f58/output -v -l genome_clusters/609c6ae5c24fb039a18edc3656767f58/output.log --name 609c6ae5c24fb039a18edc3656767f58 --labels genome_clusters/609c6ae5c24fb039a18edc3656767f58/labels.txt --classes genome_clusters/609c6ae5c24fb039a18edc3656767f58/classes.txt
107	108	60fe10e9ce6986c9bbce114d720685ae	ANIm	2023-02-09 21:40:37.888819	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/60fe10e9ce6986c9bbce114d720685ae -o genome_clusters/60fe10e9ce6986c9bbce114d720685ae/output -v -l genome_clusters/60fe10e9ce6986c9bbce114d720685ae/output.log --name 60fe10e9ce6986c9bbce114d720685ae --labels genome_clusters/60fe10e9ce6986c9bbce114d720685ae/labels.txt --classes genome_clusters/60fe10e9ce6986c9bbce114d720685ae/classes.txt
108	109	61574a8ae994c1a53679534a8432b7ac	ANIm	2023-02-09 21:40:44.339292	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/61574a8ae994c1a53679534a8432b7ac -o genome_clusters/61574a8ae994c1a53679534a8432b7ac/output -v -l genome_clusters/61574a8ae994c1a53679534a8432b7ac/output.log --name 61574a8ae994c1a53679534a8432b7ac --labels genome_clusters/61574a8ae994c1a53679534a8432b7ac/labels.txt --classes genome_clusters/61574a8ae994c1a53679534a8432b7ac/classes.txt
109	110	61c441da51e13ccd9bad9bcae10c3ccc	ANIm	2023-02-09 21:41:36.074022	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/61c441da51e13ccd9bad9bcae10c3ccc -o genome_clusters/61c441da51e13ccd9bad9bcae10c3ccc/output -v -l genome_clusters/61c441da51e13ccd9bad9bcae10c3ccc/output.log --name 61c441da51e13ccd9bad9bcae10c3ccc --labels genome_clusters/61c441da51e13ccd9bad9bcae10c3ccc/labels.txt --classes genome_clusters/61c441da51e13ccd9bad9bcae10c3ccc/classes.txt
110	111	61d3a6c1129c00e8c8274f14afe21997	ANIm	2023-02-09 21:43:14.598483	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/61d3a6c1129c00e8c8274f14afe21997 -o genome_clusters/61d3a6c1129c00e8c8274f14afe21997/output -v -l genome_clusters/61d3a6c1129c00e8c8274f14afe21997/output.log --name 61d3a6c1129c00e8c8274f14afe21997 --labels genome_clusters/61d3a6c1129c00e8c8274f14afe21997/labels.txt --classes genome_clusters/61d3a6c1129c00e8c8274f14afe21997/classes.txt
111	112	61ecdcfde8550bcd3f75c04636e42560	ANIm	2023-02-09 21:43:35.312912	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/61ecdcfde8550bcd3f75c04636e42560 -o genome_clusters/61ecdcfde8550bcd3f75c04636e42560/output -v -l genome_clusters/61ecdcfde8550bcd3f75c04636e42560/output.log --name 61ecdcfde8550bcd3f75c04636e42560 --labels genome_clusters/61ecdcfde8550bcd3f75c04636e42560/labels.txt --classes genome_clusters/61ecdcfde8550bcd3f75c04636e42560/classes.txt
112	113	62cce204e644b11a75071f9b48002636	ANIm	2023-02-09 21:44:02.780117	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/62cce204e644b11a75071f9b48002636 -o genome_clusters/62cce204e644b11a75071f9b48002636/output -v -l genome_clusters/62cce204e644b11a75071f9b48002636/output.log --name 62cce204e644b11a75071f9b48002636 --labels genome_clusters/62cce204e644b11a75071f9b48002636/labels.txt --classes genome_clusters/62cce204e644b11a75071f9b48002636/classes.txt
113	114	63df1fb4fc7c160ce71facaef8ea2e15	ANIm	2023-02-09 21:44:48.494085	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/63df1fb4fc7c160ce71facaef8ea2e15 -o genome_clusters/63df1fb4fc7c160ce71facaef8ea2e15/output -v -l genome_clusters/63df1fb4fc7c160ce71facaef8ea2e15/output.log --name 63df1fb4fc7c160ce71facaef8ea2e15 --labels genome_clusters/63df1fb4fc7c160ce71facaef8ea2e15/labels.txt --classes genome_clusters/63df1fb4fc7c160ce71facaef8ea2e15/classes.txt
114	115	64a8f2bf04dac697b0b3c1062664e52c	ANIm	2023-02-09 21:45:07.237888	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/64a8f2bf04dac697b0b3c1062664e52c -o genome_clusters/64a8f2bf04dac697b0b3c1062664e52c/output -v -l genome_clusters/64a8f2bf04dac697b0b3c1062664e52c/output.log --name 64a8f2bf04dac697b0b3c1062664e52c --labels genome_clusters/64a8f2bf04dac697b0b3c1062664e52c/labels.txt --classes genome_clusters/64a8f2bf04dac697b0b3c1062664e52c/classes.txt
115	116	65415b883d0107282dc9c24a04f92937	ANIm	2023-02-09 21:45:37.550477	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/65415b883d0107282dc9c24a04f92937 -o genome_clusters/65415b883d0107282dc9c24a04f92937/output -v -l genome_clusters/65415b883d0107282dc9c24a04f92937/output.log --name 65415b883d0107282dc9c24a04f92937 --labels genome_clusters/65415b883d0107282dc9c24a04f92937/labels.txt --classes genome_clusters/65415b883d0107282dc9c24a04f92937/classes.txt
116	117	67cb33a6ffec409f172b81a0679b087a	ANIm	2023-02-09 21:45:43.708220	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/67cb33a6ffec409f172b81a0679b087a -o genome_clusters/67cb33a6ffec409f172b81a0679b087a/output -v -l genome_clusters/67cb33a6ffec409f172b81a0679b087a/output.log --name 67cb33a6ffec409f172b81a0679b087a --labels genome_clusters/67cb33a6ffec409f172b81a0679b087a/labels.txt --classes genome_clusters/67cb33a6ffec409f172b81a0679b087a/classes.txt
117	118	68689313c39155f32f826cf0cfc9fcd5	ANIm	2023-02-09 21:45:50.086970	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/68689313c39155f32f826cf0cfc9fcd5 -o genome_clusters/68689313c39155f32f826cf0cfc9fcd5/output -v -l genome_clusters/68689313c39155f32f826cf0cfc9fcd5/output.log --name 68689313c39155f32f826cf0cfc9fcd5 --labels genome_clusters/68689313c39155f32f826cf0cfc9fcd5/labels.txt --classes genome_clusters/68689313c39155f32f826cf0cfc9fcd5/classes.txt
118	119	68b3490b35ed3d5d65166b5185a72a99	ANIm	2023-02-09 21:46:10.867538	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/68b3490b35ed3d5d65166b5185a72a99 -o genome_clusters/68b3490b35ed3d5d65166b5185a72a99/output -v -l genome_clusters/68b3490b35ed3d5d65166b5185a72a99/output.log --name 68b3490b35ed3d5d65166b5185a72a99 --labels genome_clusters/68b3490b35ed3d5d65166b5185a72a99/labels.txt --classes genome_clusters/68b3490b35ed3d5d65166b5185a72a99/classes.txt
119	120	68bb055d4133f11d6f66931326571f55	ANIm	2023-02-09 21:51:30.291971	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/68bb055d4133f11d6f66931326571f55 -o genome_clusters/68bb055d4133f11d6f66931326571f55/output -v -l genome_clusters/68bb055d4133f11d6f66931326571f55/output.log --name 68bb055d4133f11d6f66931326571f55 --labels genome_clusters/68bb055d4133f11d6f66931326571f55/labels.txt --classes genome_clusters/68bb055d4133f11d6f66931326571f55/classes.txt
120	121	692bd1642201268ea535538e789369a9	ANIm	2023-02-09 21:53:58.713953	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/692bd1642201268ea535538e789369a9 -o genome_clusters/692bd1642201268ea535538e789369a9/output -v -l genome_clusters/692bd1642201268ea535538e789369a9/output.log --name 692bd1642201268ea535538e789369a9 --labels genome_clusters/692bd1642201268ea535538e789369a9/labels.txt --classes genome_clusters/692bd1642201268ea535538e789369a9/classes.txt
121	122	699894f3279615d04da9df40ccd5f56a	ANIm	2023-02-09 21:54:24.500929	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/699894f3279615d04da9df40ccd5f56a -o genome_clusters/699894f3279615d04da9df40ccd5f56a/output -v -l genome_clusters/699894f3279615d04da9df40ccd5f56a/output.log --name 699894f3279615d04da9df40ccd5f56a --labels genome_clusters/699894f3279615d04da9df40ccd5f56a/labels.txt --classes genome_clusters/699894f3279615d04da9df40ccd5f56a/classes.txt
122	123	6a95c9e358c802961f3d25143e489aee	ANIm	2023-02-09 21:54:47.023586	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6a95c9e358c802961f3d25143e489aee -o genome_clusters/6a95c9e358c802961f3d25143e489aee/output -v -l genome_clusters/6a95c9e358c802961f3d25143e489aee/output.log --name 6a95c9e358c802961f3d25143e489aee --labels genome_clusters/6a95c9e358c802961f3d25143e489aee/labels.txt --classes genome_clusters/6a95c9e358c802961f3d25143e489aee/classes.txt
123	124	6be26c32a7a7e6a8c41592c6b4f2e396	ANIm	2023-02-09 21:56:33.324740	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6be26c32a7a7e6a8c41592c6b4f2e396 -o genome_clusters/6be26c32a7a7e6a8c41592c6b4f2e396/output -v -l genome_clusters/6be26c32a7a7e6a8c41592c6b4f2e396/output.log --name 6be26c32a7a7e6a8c41592c6b4f2e396 --labels genome_clusters/6be26c32a7a7e6a8c41592c6b4f2e396/labels.txt --classes genome_clusters/6be26c32a7a7e6a8c41592c6b4f2e396/classes.txt
124	125	6c0145baf6207128f44c6e2285b4a57a	ANIm	2023-02-09 21:57:32.264753	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6c0145baf6207128f44c6e2285b4a57a -o genome_clusters/6c0145baf6207128f44c6e2285b4a57a/output -v -l genome_clusters/6c0145baf6207128f44c6e2285b4a57a/output.log --name 6c0145baf6207128f44c6e2285b4a57a --labels genome_clusters/6c0145baf6207128f44c6e2285b4a57a/labels.txt --classes genome_clusters/6c0145baf6207128f44c6e2285b4a57a/classes.txt
125	126	6c033d9cf0dba8d4dfdd49dce1406c12	ANIm	2023-02-09 21:58:08.807776	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6c033d9cf0dba8d4dfdd49dce1406c12 -o genome_clusters/6c033d9cf0dba8d4dfdd49dce1406c12/output -v -l genome_clusters/6c033d9cf0dba8d4dfdd49dce1406c12/output.log --name 6c033d9cf0dba8d4dfdd49dce1406c12 --labels genome_clusters/6c033d9cf0dba8d4dfdd49dce1406c12/labels.txt --classes genome_clusters/6c033d9cf0dba8d4dfdd49dce1406c12/classes.txt
126	127	6c7ea7f9f28a28664ff4eeb354dc7a25	ANIm	2023-02-09 21:58:57.073276	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6c7ea7f9f28a28664ff4eeb354dc7a25 -o genome_clusters/6c7ea7f9f28a28664ff4eeb354dc7a25/output -v -l genome_clusters/6c7ea7f9f28a28664ff4eeb354dc7a25/output.log --name 6c7ea7f9f28a28664ff4eeb354dc7a25 --labels genome_clusters/6c7ea7f9f28a28664ff4eeb354dc7a25/labels.txt --classes genome_clusters/6c7ea7f9f28a28664ff4eeb354dc7a25/classes.txt
127	128	6c9cbac76a8bc2253e7013762defea57	ANIm	2023-02-09 21:59:21.978745	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6c9cbac76a8bc2253e7013762defea57 -o genome_clusters/6c9cbac76a8bc2253e7013762defea57/output -v -l genome_clusters/6c9cbac76a8bc2253e7013762defea57/output.log --name 6c9cbac76a8bc2253e7013762defea57 --labels genome_clusters/6c9cbac76a8bc2253e7013762defea57/labels.txt --classes genome_clusters/6c9cbac76a8bc2253e7013762defea57/classes.txt
128	129	6cce2cb116c57665dee6f00487cd1445	ANIm	2023-02-09 21:59:51.182367	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6cce2cb116c57665dee6f00487cd1445 -o genome_clusters/6cce2cb116c57665dee6f00487cd1445/output -v -l genome_clusters/6cce2cb116c57665dee6f00487cd1445/output.log --name 6cce2cb116c57665dee6f00487cd1445 --labels genome_clusters/6cce2cb116c57665dee6f00487cd1445/labels.txt --classes genome_clusters/6cce2cb116c57665dee6f00487cd1445/classes.txt
129	130	6dd58eeff9ad6e9fb316a20a373e533a	ANIm	2023-02-09 22:00:18.493469	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6dd58eeff9ad6e9fb316a20a373e533a -o genome_clusters/6dd58eeff9ad6e9fb316a20a373e533a/output -v -l genome_clusters/6dd58eeff9ad6e9fb316a20a373e533a/output.log --name 6dd58eeff9ad6e9fb316a20a373e533a --labels genome_clusters/6dd58eeff9ad6e9fb316a20a373e533a/labels.txt --classes genome_clusters/6dd58eeff9ad6e9fb316a20a373e533a/classes.txt
130	131	6f25843eabe9ceaf13be9d94e418cf45	ANIm	2023-02-09 22:00:41.312826	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/6f25843eabe9ceaf13be9d94e418cf45 -o genome_clusters/6f25843eabe9ceaf13be9d94e418cf45/output -v -l genome_clusters/6f25843eabe9ceaf13be9d94e418cf45/output.log --name 6f25843eabe9ceaf13be9d94e418cf45 --labels genome_clusters/6f25843eabe9ceaf13be9d94e418cf45/labels.txt --classes genome_clusters/6f25843eabe9ceaf13be9d94e418cf45/classes.txt
131	132	7027f4cd93cbf3526e48df6272a3f126	ANIm	2023-02-09 22:03:01.540629	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7027f4cd93cbf3526e48df6272a3f126 -o genome_clusters/7027f4cd93cbf3526e48df6272a3f126/output -v -l genome_clusters/7027f4cd93cbf3526e48df6272a3f126/output.log --name 7027f4cd93cbf3526e48df6272a3f126 --labels genome_clusters/7027f4cd93cbf3526e48df6272a3f126/labels.txt --classes genome_clusters/7027f4cd93cbf3526e48df6272a3f126/classes.txt
132	133	73e598eb0499c7fcb15fa94c639d58fd	ANIm	2023-02-09 22:05:07.482387	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/73e598eb0499c7fcb15fa94c639d58fd -o genome_clusters/73e598eb0499c7fcb15fa94c639d58fd/output -v -l genome_clusters/73e598eb0499c7fcb15fa94c639d58fd/output.log --name 73e598eb0499c7fcb15fa94c639d58fd --labels genome_clusters/73e598eb0499c7fcb15fa94c639d58fd/labels.txt --classes genome_clusters/73e598eb0499c7fcb15fa94c639d58fd/classes.txt
133	134	749153ce1084cc1fdbd8f582c2bfaf2e	ANIm	2023-02-09 22:05:29.680970	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/749153ce1084cc1fdbd8f582c2bfaf2e -o genome_clusters/749153ce1084cc1fdbd8f582c2bfaf2e/output -v -l genome_clusters/749153ce1084cc1fdbd8f582c2bfaf2e/output.log --name 749153ce1084cc1fdbd8f582c2bfaf2e --labels genome_clusters/749153ce1084cc1fdbd8f582c2bfaf2e/labels.txt --classes genome_clusters/749153ce1084cc1fdbd8f582c2bfaf2e/classes.txt
134	135	75cd4b52fd2d78c91e7bf7b7442ee7ea	ANIm	2023-02-09 22:05:59.157551	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/75cd4b52fd2d78c91e7bf7b7442ee7ea -o genome_clusters/75cd4b52fd2d78c91e7bf7b7442ee7ea/output -v -l genome_clusters/75cd4b52fd2d78c91e7bf7b7442ee7ea/output.log --name 75cd4b52fd2d78c91e7bf7b7442ee7ea --labels genome_clusters/75cd4b52fd2d78c91e7bf7b7442ee7ea/labels.txt --classes genome_clusters/75cd4b52fd2d78c91e7bf7b7442ee7ea/classes.txt
135	136	75e412e02d8d79f335a0876d47985bb2	ANIm	2023-02-09 22:06:18.630054	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/75e412e02d8d79f335a0876d47985bb2 -o genome_clusters/75e412e02d8d79f335a0876d47985bb2/output -v -l genome_clusters/75e412e02d8d79f335a0876d47985bb2/output.log --name 75e412e02d8d79f335a0876d47985bb2 --labels genome_clusters/75e412e02d8d79f335a0876d47985bb2/labels.txt --classes genome_clusters/75e412e02d8d79f335a0876d47985bb2/classes.txt
136	137	7600db83376b15ff17082e6757905cff	ANIm	2023-02-09 22:06:45.119553	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7600db83376b15ff17082e6757905cff -o genome_clusters/7600db83376b15ff17082e6757905cff/output -v -l genome_clusters/7600db83376b15ff17082e6757905cff/output.log --name 7600db83376b15ff17082e6757905cff --labels genome_clusters/7600db83376b15ff17082e6757905cff/labels.txt --classes genome_clusters/7600db83376b15ff17082e6757905cff/classes.txt
137	138	76dd368c8203b487cf61ba0193b2ecb8	ANIm	2023-02-09 22:07:24.745944	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/76dd368c8203b487cf61ba0193b2ecb8 -o genome_clusters/76dd368c8203b487cf61ba0193b2ecb8/output -v -l genome_clusters/76dd368c8203b487cf61ba0193b2ecb8/output.log --name 76dd368c8203b487cf61ba0193b2ecb8 --labels genome_clusters/76dd368c8203b487cf61ba0193b2ecb8/labels.txt --classes genome_clusters/76dd368c8203b487cf61ba0193b2ecb8/classes.txt
138	139	774c8066df10a0e6518ec86bda136cd2	ANIm	2023-02-09 22:07:57.881059	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/774c8066df10a0e6518ec86bda136cd2 -o genome_clusters/774c8066df10a0e6518ec86bda136cd2/output -v -l genome_clusters/774c8066df10a0e6518ec86bda136cd2/output.log --name 774c8066df10a0e6518ec86bda136cd2 --labels genome_clusters/774c8066df10a0e6518ec86bda136cd2/labels.txt --classes genome_clusters/774c8066df10a0e6518ec86bda136cd2/classes.txt
139	140	779e606e1cd4debfd6f645fce60746b3	ANIm	2023-02-09 22:13:28.168040	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/779e606e1cd4debfd6f645fce60746b3 -o genome_clusters/779e606e1cd4debfd6f645fce60746b3/output -v -l genome_clusters/779e606e1cd4debfd6f645fce60746b3/output.log --name 779e606e1cd4debfd6f645fce60746b3 --labels genome_clusters/779e606e1cd4debfd6f645fce60746b3/labels.txt --classes genome_clusters/779e606e1cd4debfd6f645fce60746b3/classes.txt
140	141	77fcdd514c65058cb4898d826315427d	ANIm	2023-02-09 22:13:51.252513	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/77fcdd514c65058cb4898d826315427d -o genome_clusters/77fcdd514c65058cb4898d826315427d/output -v -l genome_clusters/77fcdd514c65058cb4898d826315427d/output.log --name 77fcdd514c65058cb4898d826315427d --labels genome_clusters/77fcdd514c65058cb4898d826315427d/labels.txt --classes genome_clusters/77fcdd514c65058cb4898d826315427d/classes.txt
141	142	7a5c50c6d6bb2ae94b6ab03b4824dc9e	ANIm	2023-02-09 22:16:02.048637	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7a5c50c6d6bb2ae94b6ab03b4824dc9e -o genome_clusters/7a5c50c6d6bb2ae94b6ab03b4824dc9e/output -v -l genome_clusters/7a5c50c6d6bb2ae94b6ab03b4824dc9e/output.log --name 7a5c50c6d6bb2ae94b6ab03b4824dc9e --labels genome_clusters/7a5c50c6d6bb2ae94b6ab03b4824dc9e/labels.txt --classes genome_clusters/7a5c50c6d6bb2ae94b6ab03b4824dc9e/classes.txt
142	143	7bbe785ed8b12e0a4585af6b137ab9e3	ANIm	2023-02-09 22:16:30.285587	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7bbe785ed8b12e0a4585af6b137ab9e3 -o genome_clusters/7bbe785ed8b12e0a4585af6b137ab9e3/output -v -l genome_clusters/7bbe785ed8b12e0a4585af6b137ab9e3/output.log --name 7bbe785ed8b12e0a4585af6b137ab9e3 --labels genome_clusters/7bbe785ed8b12e0a4585af6b137ab9e3/labels.txt --classes genome_clusters/7bbe785ed8b12e0a4585af6b137ab9e3/classes.txt
143	144	7c6c79aede91d3fc234e9f2e0a3ab3bd	ANIm	2023-02-09 22:19:37.982712	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7c6c79aede91d3fc234e9f2e0a3ab3bd -o genome_clusters/7c6c79aede91d3fc234e9f2e0a3ab3bd/output -v -l genome_clusters/7c6c79aede91d3fc234e9f2e0a3ab3bd/output.log --name 7c6c79aede91d3fc234e9f2e0a3ab3bd --labels genome_clusters/7c6c79aede91d3fc234e9f2e0a3ab3bd/labels.txt --classes genome_clusters/7c6c79aede91d3fc234e9f2e0a3ab3bd/classes.txt
144	145	7d3172a826acb729b40b16fd81b316c7	ANIm	2023-02-09 22:19:44.131668	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7d3172a826acb729b40b16fd81b316c7 -o genome_clusters/7d3172a826acb729b40b16fd81b316c7/output -v -l genome_clusters/7d3172a826acb729b40b16fd81b316c7/output.log --name 7d3172a826acb729b40b16fd81b316c7 --labels genome_clusters/7d3172a826acb729b40b16fd81b316c7/labels.txt --classes genome_clusters/7d3172a826acb729b40b16fd81b316c7/classes.txt
145	146	7e7240378f4d1782442348adc951f7af	ANIm	2023-02-09 22:19:50.515760	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7e7240378f4d1782442348adc951f7af -o genome_clusters/7e7240378f4d1782442348adc951f7af/output -v -l genome_clusters/7e7240378f4d1782442348adc951f7af/output.log --name 7e7240378f4d1782442348adc951f7af --labels genome_clusters/7e7240378f4d1782442348adc951f7af/labels.txt --classes genome_clusters/7e7240378f4d1782442348adc951f7af/classes.txt
146	147	7ff13c87a1b9ebde282ddd3fcab5498c	ANIm	2023-02-09 22:19:56.982849	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/7ff13c87a1b9ebde282ddd3fcab5498c -o genome_clusters/7ff13c87a1b9ebde282ddd3fcab5498c/output -v -l genome_clusters/7ff13c87a1b9ebde282ddd3fcab5498c/output.log --name 7ff13c87a1b9ebde282ddd3fcab5498c --labels genome_clusters/7ff13c87a1b9ebde282ddd3fcab5498c/labels.txt --classes genome_clusters/7ff13c87a1b9ebde282ddd3fcab5498c/classes.txt
147	148	81530f77b5bfe3f8e20f44b72e865905	ANIm	2023-02-09 22:20:31.303940	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/81530f77b5bfe3f8e20f44b72e865905 -o genome_clusters/81530f77b5bfe3f8e20f44b72e865905/output -v -l genome_clusters/81530f77b5bfe3f8e20f44b72e865905/output.log --name 81530f77b5bfe3f8e20f44b72e865905 --labels genome_clusters/81530f77b5bfe3f8e20f44b72e865905/labels.txt --classes genome_clusters/81530f77b5bfe3f8e20f44b72e865905/classes.txt
148	149	818923a49a9554b02192770f366a56b1	ANIm	2023-02-09 22:23:48.769313	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/818923a49a9554b02192770f366a56b1 -o genome_clusters/818923a49a9554b02192770f366a56b1/output -v -l genome_clusters/818923a49a9554b02192770f366a56b1/output.log --name 818923a49a9554b02192770f366a56b1 --labels genome_clusters/818923a49a9554b02192770f366a56b1/labels.txt --classes genome_clusters/818923a49a9554b02192770f366a56b1/classes.txt
149	150	831419bc56ae2cd819cf95de2bac7937	ANIm	2023-02-09 22:24:21.952008	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/831419bc56ae2cd819cf95de2bac7937 -o genome_clusters/831419bc56ae2cd819cf95de2bac7937/output -v -l genome_clusters/831419bc56ae2cd819cf95de2bac7937/output.log --name 831419bc56ae2cd819cf95de2bac7937 --labels genome_clusters/831419bc56ae2cd819cf95de2bac7937/labels.txt --classes genome_clusters/831419bc56ae2cd819cf95de2bac7937/classes.txt
150	151	83244a93eb341e7bcd962b82ab3cff43	ANIm	2023-02-09 22:25:15.149871	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/83244a93eb341e7bcd962b82ab3cff43 -o genome_clusters/83244a93eb341e7bcd962b82ab3cff43/output -v -l genome_clusters/83244a93eb341e7bcd962b82ab3cff43/output.log --name 83244a93eb341e7bcd962b82ab3cff43 --labels genome_clusters/83244a93eb341e7bcd962b82ab3cff43/labels.txt --classes genome_clusters/83244a93eb341e7bcd962b82ab3cff43/classes.txt
151	152	835f84aef05a6eb8ab69062885a47eb6	ANIm	2023-02-09 22:25:36.090559	/opt/anaconda3/envs/pyani_v3/bin/pyani anim -i=genome_clusters/835f84aef05a6eb8ab69062885a47eb6 -o genome_clusters/835f84aef05a6eb8ab69062885a47eb6/output -v -l genome_clusters/835f84aef05a6eb8ab69062885a47eb6/output.log --name 835f84aef05a6eb8ab69062885a47eb6 --labels genome_clusters/835f84aef05a6eb8ab69062885a47eb6/labels.txt --classes genome_clusters/835f84aef05a6eb8ab69062885a47eb6/classes.txt
